1	144.0	117.0	1037.0	0.0	1165.0	26.0	184.0	0.0	0.0	129.0	0.0	0.0	0.0	62.0
2	185.0	132.0	892.0	0.0	695.0	10.0	213.0	9.0	0.0	147.0	0.0	0.0	0.0	84.0
3	288.0	239.0	1509.0	0.0	937.0	12.0	216.0	6.0	0.0	207.0	0.0	0.0	0.0	87.0
4	210.0	157.0	1193.0	0.0	1193.0	18.0	224.0	3.0	0.0	261.0	89.0	34.0	0.0	80.0
5	177.0	132.0	1136.0	0.0	1308.0	18.0	286.0	6.0	0.0	429.0	32.0	20.0	0.0	89.0
6	334.0	290.0	1075.0	0.0	196.0	14.0	160.0	3.0	0.0	115.0	0.0	0.0	0.0	69.0
7	443.0	399.0	1501.0	0.0	357.0	8.0	20.0	3.0	0.0	115.0	32.0	8.0	0.0	69.0
8	453.0	418.0	1703.0	0.0	340.0	8.0	6.0	0.0	0.0	156.0	0.0	0.0	0.0	63.0
9	398.0	355.0	2167.0	0.0	1106.0	18.0	170.0	0.0	0.0	101.0	0.0	0.0	0.0	60.0
10	286.0	246.0	1688.0	0.0	1095.0	10.0	190.0	0.0	0.0	318.0	0.0	0.0	0.0	79.0
11	301.0	268.0	1642.0	0.0	1053.0	6.0	176.0	0.0	0.0	71.0	0.0	0.0	0.0	58.0
12	446.0	424.0	2491.0	0.0	2419.0	22.0	200.0	9.0	0.0	238.0	64.0	20.0	0.0	93.0
13	152.0	123.0	906.0	0.0	720.0	12.0	178.0	6.0	0.0	195.0	0.0	0.0	0.0	66.0
14	256.0	220.0	1908.0	0.0	1948.0	8.0	146.0	6.0	0.0	258.0	0.0	0.0	0.0	72.0
15	508.0	1191.0	2417.0	0.0	545.0	22.0	66.0	0.0	0.0	302.0	0.0	0.0	0.0	64.0
16	250.0	235.0	1300.0	0.0	670.0	16.0	44.0	3.0	0.0	43.0	0.0	0.0	0.0	56.0
17	358.0	350.0	1406.0	0.0	320.0	2.0	24.0	0.0	0.0	90.0	32.0	6.0	0.0	61.0
18	601.0	578.0	2276.0	0.0	764.0	12.0	40.0	0.0	0.0	13.0	0.0	0.0	0.0	53.0
19	474.0	452.0	1983.0	0.0	965.0	16.0	30.0	3.0	0.0	45.0	68.0	21.0	0.0	88.0
20	437.0	427.0	1712.0	0.0	803.0	10.0	100.0	9.0	0.0	210.0	2.0	0.0	0.0	89.0
21	284.0	272.0	1769.0	0.0	1301.0	10.0	20.0	3.0	0.0	15.0	0.0	0.0	0.0	112.0
22	640.0	603.0	2519.0	0.0	545.0	14.0	42.0	0.0	0.0	172.0	0.0	0.0	0.0	56.0
23	311.0	290.0	1891.0	0.0	996.0	4.0	80.0	0.0	0.0	28.0	0.0	0.0	0.0	49.0
24	220.0	210.0	1512.0	0.0	1444.0	12.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	49.0
25	246.0	239.0	1577.0	0.0	1402.0	12.0	20.0	0.0	0.0	27.0	0.0	0.0	0.0	53.0
26	265.0	246.0	1688.0	0.0	1405.0	14.0	28.0	3.0	0.0	264.0	79.0	34.0	0.0	77.0
27	242.0	226.0	1631.0	0.0	1564.0	14.0	88.0	3.0	0.0	265.0	161.0	126.0	0.0	65.0
28	90.0	70.0	792.0	0.0	796.0	12.0	56.0	3.0	0.0	109.0	6.0	0.0	0.0	61.0
29	276.0	270.0	1414.0	0.0	722.0	4.0	24.0	6.0	0.0	64.0	4.0	1.0	0.0	61.0
