1	3891.0	599.0	6.0	725.0
2	1675.0	222.0	14.0	1012.0
3	3058.0	498.0	4.0	648.0
4	3516.0	485.0	18.0	1712.0
5	4163.0	634.0	8.0	1176.0
6	4413.0	656.0	2.0	977.0
7	3719.0	432.0	40.0	1723.0
8	3710.0	473.0	14.0	3006.0
9	3695.0	451.0	6.0	3232.0
10	2876.0	367.0	10.0	1293.0
11	1932.0	296.0	12.0	602.0
12	3112.0	352.0	10.0	3146.0
13	3593.0	374.0	6.0	5542.0
14	3361.0	336.0	10.0	2605.0
15	3444.0	388.0	16.0	2969.0
16	38548.0	300.0	8.0	2156.0
17	110700.0	404.0	12.0	2008.0
18	116662.0	708.0	12.0	1511.0
19	104117.0	372.0	10.0	2121.0
20	112777.0	168.0	14.0	2266.0
21	132880.0	549.0	8.0	2658.0
22	115613.0	326.0	20.0	2949.0
23	124273.0	515.0	14.0	1721.0
24	126104.0	455.0	6.0	1931.0
25	120126.0	321.0	4.0	2431.0
26	109539.0	412.0	16.0	2260.0
27	2177.0	245.0	10.0	1544.0
28	2901.0	341.0	16.0	1641.0
29	3297.0	278.0	14.0	12681.0
30	2389.0	236.0	8.0	2068.0
