TCP,HTTP,ARP,OTHER
1.2944154593156476,-0.8348922072656588,-1.1020754489535431,0.6425521969035544
1.524449326813631,-0.7186296344943246,-1.0490340641468876,0.24321437182758113
1.4542339260757453,-0.8649814315169968,-0.9886729172552764,0.39942042269652783
1.2655408980516214,-0.8807645121141816,-1.0723409405556072,0.6875645546181676
1.6451098942268525,-0.6228948889567528,-0.9488023933573395,-0.07341261191276015
1.6576231322382748,-0.624280477103521,-0.9220482607514815,-0.11129439438327234
1.073071830394253,-0.9161712036328872,-1.0776595680188543,0.9207589412574886
1.5150737410568345,-0.7285811474102943,-1.0506790960004622,0.264186502353922
1.4272146019872485,-0.8156695799629078,-1.051006688709402,0.4394616666850614
1.7067960237980755,-0.47822779726882425,-0.841721537018801,-0.3868466895104502
1.644478949069517,-0.6196476338133392,-0.9520667599876151,-0.0727645552685627
1.7084708847543792,-0.40461454188948937,-0.8354950897805575,-0.4683612530843323
1.6607835189274316,-0.5632379598757702,-0.9501815342366524,-0.1473640248150089
1.6878763903888925,-0.5181169309773146,-0.8998873011711254,-0.26987215824045246
1.7002539562154688,-0.48811718743012356,-0.8670667776715048,-0.34506999111384057
1.6901963432920997,-0.5116794194846485,-0.8950111584965591,-0.28350576531089217
1.5523639669298055,-0.6816891840061297,-1.0462501028115936,0.17557531988791755
1.6936379730707878,-0.47549175439857544,-0.8950433023973184,-0.32310291627489407
1.5546138440231925,-0.7042584581753547,-1.0275246356984684,0.17716924985063062
1.1625487654820412,-0.8320201949038137,-1.1403535620130858,0.8098249914348584
1.3452243898925063,-0.7756809064571717,-1.1293132097446337,0.5597697263092992
1.5036368515986274,-0.7476455205682351,-1.0467037287955292,0.290712397765137
1.4784695063136386,-0.7522545433298357,-1.064729507482229,0.33851454449842605
1.6867188944236509,-0.508859682027161,-0.9070216000363757,-0.2708376123601141
1.5479485392037322,-0.7069240922352873,-1.0330693994258062,0.19204495245736142
1.4364540499119414,-0.7637476191241217,-1.0870270346263955,0.41432060383857583
1.132216291935047,-0.9007458716760645,-1.0852592854385947,0.8537888651796122
1.1497184631053199,-0.9019890705025162,-1.0814340792468549,0.8337046866440511
1.6098131046491833,-0.6672319530480599,-0.9807381566440572,0.03815700504293388
1.2653268739822763,-0.8521193244871059,-1.0975219301732047,0.6843143806780344
