TCP,HTTP,ARP,OTHER
1.2422451567304589,-0.8509287031987245,-1.105653564459948,0.7143371109282134
1.329317852078503,-0.7788179018856879,-1.133979160074601,0.5834792098817857
0.22839934324319455,-0.8030148855201908,-0.9652714325300621,1.5398869748070583
1.22011888116084,-0.8224141351888963,-1.1358316613355104,0.7381269153635666
1.197910155132639,-0.8666243807673,-1.1034857073666728,0.7721999330013338
1.652893457971079,-0.6339549524993677,-0.9259584457718039,-0.09298005969990727
1.7168065720086285,-0.4854988500866759,-0.7871279229064831,-0.4441797990154695
1.1308414460133926,-0.8653857075125961,-1.116870091355456,0.8514143528546595
1.6871853897366924,-0.5988881875584465,-0.8623804342921395,-0.22591676788610648
1.6552215721279,-0.6187045127579432,-0.9307282048569406,-0.10578885451301621
1.6435180931568554,-0.6452418638591138,-0.9374493622795996,-0.06082686701814196
1.696856920766638,-0.515766652342893,-0.8708790776567683,-0.3102111907669767
1.6612943749106264,-0.6184763503911255,-0.9175486894986049,-0.12526933502089602
1.7030913981196114,-0.4600266310505752,-0.8615846495215808,-0.38148011754745537
1.7165064445517624,-0.3827157611660309,-0.7607981596060808,-0.5729925237796508
0.9233701458825009,-0.9090015686738461,-1.0844494588005784,1.0700808815919236
1.4924179137656566,-0.7787278971557784,-1.0319727417592837,0.31828272514940537
1.6671790489838478,-0.5779255201490004,-0.9275624553305564,-0.161691073504291
1.6989737830637963,-0.48322347773689794,-0.8733546740719058,-0.34239563125499267
1.7279145585374274,-0.5503957821213931,-0.6838922611049058,-0.4936265153111285
1.6708175687258928,-0.703532913957735,-0.8340637089663522,-0.13322094580180552
1.5916093647661964,-0.6950477010113958,-0.9876215937570909,0.09105993000229022
1.6897478773625876,-0.587036904878813,-0.8613184185748335,-0.24139255390894107
1.7002821849885958,-0.5432828906316175,-0.847349520328997,-0.3096497740279812
1.6819316078033761,-0.5738354897211518,-0.8915983471123778,-0.21649777096984632
1.6245388278986872,-0.6477372298871098,-0.9701888212358704,-0.006612776775707004
1.7179111999635577,-0.44388458022630456,-0.778744877590008,-0.4952817421472451
1.4498106101432036,-0.8046997737137291,-1.0445053725958897,0.3993945361664154
1.6201149071409522,-0.6490143519222152,-0.9767172118005765,0.005616656581839524
1.5952199082557492,-0.6651150581451916,-1.0037303843377459,0.07362553422718843
1.031362312205004,-0.9438139585809767,-1.0541391196519054,0.9665907660278782
0.7839618756921134,-0.9474547796826055,-1.0305413374482653,1.1940342414387575
1.54300922238159,-0.7162641362141412,-1.031569319226952,0.20482423305950312
1.6420394077815104,-0.6151349859555282,-0.9595739356491672,-0.06733048617681507
1.0558017223581522,-0.9168214531730027,-1.07821789480737,0.9392376256222204
1.06855542566234,-0.8866858579120249,-1.104699850798838,0.9228302830485229
1.5073113946500285,-0.7338138025717006,-1.0539745450319475,0.28047695295361974
1.3803128201581474,-0.8359023652085066,-1.0620825542214007,0.51767209927176
1.6621315350060963,-0.5662782516740013,-0.9455448585050453,-0.1503084248270497
1.4236611498835778,-0.7911503011214994,-1.073630874355049,0.44112002559297053
1.6737884969327477,-0.5202489188470935,-0.9390171843882107,-0.21452239369744347
1.5558311007329244,-0.7037250544865598,-1.0265187909464861,0.17441274470012147
0.9591529627671813,-0.9500958054228263,-1.047913104741859,1.038855947397504
1.1309763348967028,-0.9115484693773063,-1.07560668658807,0.8561788210686735
0.4982619913144023,-0.943094392537734,-0.9530347813918867,1.3978671826152185
0.6919284089032752,-0.9371688576284868,-1.0203754384459691,1.2656158871711807
1.6488162857530688,-0.5535608472859349,-0.9807460670564314,-0.11450937141070251
0.9102209735340797,-0.941403972036724,-1.0532326563220686,1.0844156548247128
1.083431269445882,-0.9073464022827502,-1.084886516281941,0.9088016491188091
1.4746157531852178,-0.7743704115657133,-1.0503680124292567,0.35012267080975223
0.6923697913126852,-0.937149954922172,-1.0205043511632923,1.2652845147727791
1.426977755554605,-0.7673850385541072,-1.090494528471626,0.43090181147112816
1.4116927394090548,-0.7983607820386254,-1.075319225031222,0.4619872676607926
1.4004189534533826,-0.7738452725583702,-1.1018592721722122,0.47528559127719966
1.1934911841866855,-0.8763311008022001,-1.0959506556409735,0.778790572256488
1.396903942956039,-0.800774820382114,-1.0821991466119198,0.4860700240379948
1.0552914457802294,-0.8845949011639851,-1.1074253658108064,0.9367288211945621
1.073727169797078,-0.916630123362056,-1.0771874571634883,0.9200904107284661
1.4386268240654496,-0.8049942675775211,-1.0522046048870972,0.41857204839916856
1.4302892292749434,-0.7637466758264261,-1.0911710880467504,0.4246285345982331
