70	0
69	1
601	2
0	3
674	4
8	5
868	6
0	7
0	8
0	9
0	10
0	11
0	12
46	13
t
32	0
28	1
793	2
0	3
860	4
8	5
746	6
0	7
0	8
40	9
0	10
0	11
0	12
50	13
t
14	0
15	1
569	2
0	3
687	4
4	5
860	6
0	7
0	8
0	9
0	10
0	11
0	12
46	13
t
26	0
23	1
747	2
0	3
1182	4
8	5
978	6
0	7
0	8
0	9
0	10
0	11
0	12
49	13
t
8	0
8	1
333	2
0	3
553	4
8	5
964	6
0	7
0	8
0	9
0	10
0	11
0	12
50	13
t
78	0
75	1
451	2
0	3
465	4
4	5
830	6
0	7
0	8
0	9
0	10
0	11
0	12
46	13
t
86	0
83	1
458	2
0	3
246	4
12	5
872	6
0	7
0	8
0	9
0	10
0	11
0	12
51	13
t
70	0
64	1
506	2
0	3
402	4
4	5
880	6
0	7
0	8
0	9
0	10
0	11
0	12
46	13
t
166	0
154	1
605	2
0	3
181	4
10	5
898	6
0	7
0	8
31	9
0	10
0	11
0	12
51	13
t
118	0
111	1
515	2
0	3
160	4
8	5
750	6
0	7
0	8
0	9
0	10
0	11
0	12
45	13
t
94	0
94	1
631	2
0	3
686	4
2	5
614	6
0	7
0	8
0	9
0	10
0	11
0	12
47	13
t
215	0
202	1
1022	2
0	3
660	4
6	5
514	6
0	7
0	8
0	9
0	10
0	11
0	12
46	13
t
94	0
90	1
408	2
0	3
328	4
6	5
636	6
0	7
0	8
0	9
0	10
0	11
0	12
49	13
t
124	0
118	1
563	2
0	3
380	4
4	5
572	6
0	7
0	8
0	9
0	10
0	11
0	12
49	13
t
246	0
241	1
1031	2
0	3
670	4
14	5
372	6
0	7
0	8
11	9
0	10
0	11
0	12
50	13
t
104	0
98	1
818	2
0	3
998	4
8	5
650	6
0	7
0	8
0	9
0	10
0	11
0	12
48	13
t
76	0
64	1
601	2
0	3
633	4
2	5
670	6
0	7
0	8
40	9
0	10
0	11
0	12
51	13
t
82	0
79	1
583	2
0	3
545	4
4	5
632	6
0	7
0	8
0	9
0	10
0	11
0	12
44	13
t
122	0
121	1
471	2
0	3
216	4
8	5
618	6
0	7
0	8
0	9
0	10
0	11
0	12
47	13
t
32	0
30	1
465	2
0	3
427	4
2	5
648	6
0	7
0	8
0	9
0	10
0	11
0	12
47	13
t
44	0
44	1
612	2
0	3
632	4
6	5
602	6
0	7
0	8
0	9
0	10
0	11
0	12
48	13
t
150	0
152	1
908	2
0	3
350	4
6	5
600	6
0	7
0	8
0	9
0	10
0	11
0	12
49	13
t
16	0
17	1
248	2
0	3
328	4
4	5
830	6
0	7
0	8
0	9
0	10
0	11
0	12
48	13
t
82	0
68	1
822	2
0	3
1094	4
10	5
574	6
0	7
0	8
40	9
9	10
1	11
0	12
51	13
t
10	0
10	1
230	2
0	3
374	4
10	5
630	6
0	7
0	8
0	9
2	10
0	11
0	12
48	13
t
8	0
7	1
155	2
0	3
243	4
2	5
570	6
0	7
0	8
0	9
0	10
0	11
0	12
46	13
t
40	0
41	1
234	2
0	3
206	4
10	5
616	6
0	7
0	8
0	9
10	10
1	11
0	12
45	13
t
42	0
41	1
226	2
0	3
175	4
8	5
444	6
0	7
0	8
0	9
0	10
0	11
0	12
48	13
t
7	0
3	1
264	2
0	3
459	4
0	5
524	6
0	7
0	8
0	9
0	10
0	11
0	12
50	13
t
90	0
79	1
410	2
0	3
275	4
12	5
520	6
0	7
0	8
0	9
0	10
0	11
0	12
48	13
t
