50	0
44	1
653	2
0	3
521	4
10	5
42	6
8	7
0	8
199	9
0	10
0	11
0	12
181	13
t
148	0
135	1
943	2
0	3
563	4
8	5
60	6
7	7
0	8
287	9
107	10
109	11
0	12
71	13
t
80	0
80	1
990	2
0	3
747	4
22	5
56	6
12	7
0	8
357	9
40	10
10	11
0	12
202	13
t
91	0
85	1
623	2
0	3
488	4
12	5
96	6
8	7
0	8
297	9
0	10
0	11
0	12
78	13
t
174	0
166	1
638	2
0	3
298	4
12	5
192	6
10	7
0	8
356	9
0	10
0	11
0	12
119	13
t
246	0
252	1
1056	2
0	3
669	4
26	5
150	6
0	7
0	8
271	9
0	10
0	11
0	12
72	13
t
280	0
268	1
1452	2
0	3
831	4
14	5
100	6
3	7
0	8
229	9
11	10
1	11
0	12
104	13
t
336	0
312	1
2213	2
0	3
1907	4
12	5
64	6
0	7
0	8
223	9
32	10
10	11
0	12
159	13
t
162	0
157	1
1409	2
0	3
1494	4
16	5
50	6
0	7
0	8
79	9
68	10
39	11
0	12
77	13
t
682	0
661	1
3137	2
0	3
740	4
4	5
16	6
3	7
0	8
162	9
0	10
0	11
0	12
78	13
t
136	0
132	1
723	2
0	3
658	4
10	5
8	6
3	7
0	8
57	9
0	10
0	11
0	12
63	13
t
133	0
119	1
1275	2
0	3
833	4
16	5
46	6
6	7
0	8
166	9
0	10
0	11
0	12
241	13
t
197	0
192	1
1122	2
0	3
552	4
14	5
102	6
0	7
0	8
163	9
0	10
0	11
0	12
363	13
t
96	0
89	1
1140	2
0	3
816	4
14	5
168	6
3	7
0	8
260	9
0	10
0	11
0	12
531	13
t
200	0
187	1
1290	2
0	3
1031	4
10	5
50	6
0	7
0	8
231	9
0	10
0	11
0	12
215	13
t
158	0
154	1
1632	2
0	3
1211	4
4	5
66	6
0	7
0	8
90	9
0	10
0	11
0	12
613	13
t
382	0
379	1
1837	2
0	3
693	4
20	5
110	6
12	7
0	8
488	9
0	10
0	11
0	12
323	13
t
150	0
150	1
1114	2
0	3
733	4
16	5
60	6
0	7
0	8
212	9
129	10
76	11
0	12
62	13
t
140	0
138	1
873	2
0	3
632	4
12	5
34	6
0	7
0	8
182	9
193	10
93	11
0	12
108	13
t
82	0
76	1
535	2
0	3
362	4
12	5
26	6
0	7
0	8
71	9
0	10
0	11
0	12
216	13
t
72	0
67	1
525	2
0	3
463	4
8	5
16	6
0	7
0	8
40	9
0	10
0	11
0	12
157	13
t
102	0
93	1
1006	2
0	3
570	4
14	5
26	6
0	7
0	8
38	9
32	10
17	11
0	12
844	13
t
158	0
146	1
1292	2
0	3
1177	4
16	5
18	6
0	7
0	8
59	9
109	10
166	11
0	12
187	13
t
138	0
137	1
1326	2
0	3
1066	4
4	5
2	6
0	7
0	8
13	9
2	10
0	11
0	12
242	13
t
190	0
182	1
1644	2
0	3
771	4
14	5
44	6
6	7
0	8
159	9
0	10
0	11
0	12
909	13
t
128	0
115	1
823	2
0	3
285	4
10	5
32	6
0	7
0	8
51	9
0	10
0	11
0	12
202	13
t
218	0
210	1
1260	2
0	3
579	4
4	5
40	6
0	7
0	8
24	9
0	10
0	11
0	12
177	13
t
234	0
227	1
1285	2
0	3
417	4
16	5
34	6
0	7
0	8
73	9
0	10
0	11
0	12
260	13
t
138	0
129	1
1190	2
0	3
714	4
8	5
28	6
3	7
0	8
40	9
0	10
0	11
0	12
378	13
t
426	0
414	1
2015	2
0	3
715	4
16	5
114	6
3	7
0	8
281	9
129	10
77	11
0	12
494	13
t
