1	2049.0	226.0	16.0	5918.0
2	1917.0	335.0	10.0	4458.0
3	1093.0	190.0	8.0	4183.0
4	1743.0	305.0	6.0	4345.0
5	2272.0	365.0	12.0	3244.0
6	2047.0	329.0	4.0	3173.0
7	2263.0	428.0	4.0	2929.0
8	1976.0	295.0	12.0	1956.0
9	1839.0	271.0	6.0	2178.0
10	1903.0	315.0	6.0	2079.0
11	1242.0	165.0	12.0	1997.0
12	1883.0	309.0	12.0	2356.0
13	4114.0	634.0	8.0	2257.0
14	2119.0	224.0	18.0	3328.0
15	1807.0	222.0	18.0	4027.0
16	2474.0	322.0	12.0	2763.0
17	2179.0	334.0	6.0	2554.0
18	3059.0	479.0	18.0	8744.0
19	2197.0	297.0	6.0	1868.0
20	3196.0	452.0	20.0	3753.0
21	3132.0	467.0	12.0	2972.0
22	2791.0	398.0	14.0	3794.0
23	3170.0	451.0	16.0	3694.0
24	2009.0	202.0	14.0	2519.0
25	2200.0	289.0	16.0	3176.0
26	2748.0	388.0	15.0	2556.0
27	2765.0	183.0	10.0	2803.0
28	2259.0	269.0	4.0	2774.0
29	2615.0	423.0	6.0	3067.0
30	2910.0	325.0	24.0	2898.0
31	5049.0	596.0	16.0	4501.0
32	2053.0	235.0	10.0	3100.0
33	2985.0	487.0	14.0	1928.0
34	3120.0	517.0	12.0	2233.0
35	2548.0	357.0	6.0	2075.0
36	3905.0	615.0	12.0	911.0
37	2528.0	379.0	10.0	657.0
38	2187.0	306.0	10.0	526.0
39	3864.0	337.0	14.0	1079.0
40	3528.0	545.0	16.0	1202.0
41	2891.0	373.0	4.0	1081.0
42	3736.0	389.0	18.0	3182.0
43	3807.0	561.0	14.0	1577.0
44	4864.0	676.0	2.0	2148.0
45	29251.0	18923.0	20.0	2415.0
46	24387.0	16746.0	14.0	3667.0
47	4335.0	266.0	12.0	2214.0
48	3655.0	324.0	6.0	1082.0
49	4173.0	473.0	6.0	874.0
50	3155.0	316.0	18.0	1948.0
51	3295.0	262.0	8.0	1047.0
52	1550.0	64.0	32.0	772.0
53	3314.0	394.0	27.0	956.0
54	4860.0	662.0	6.0	818.0
55	2042.0	290.0	10.0	855.0
56	2975.0	444.0	8.0	973.0
57	2847.0	397.0	12.0	1001.0
58	1653.0	142.0	8.0	1264.0
59	3132.0	405.0	10.0	1632.0
60	2904.0	298.0	10.0	1790.0
