1	654.0	87.0	18.0	511.0
2	979.0	148.0	8.0	685.0
3	2320.0	324.0	10.0	4858.0
4	2885.0	389.0	6.0	2296.0
5	1444.0	154.0	6.0	1178.0
6	1694.0	206.0	16.0	558.0
7	1222.0	156.0	10.0	176.0
8	2019.0	233.0	8.0	1769.0
9	1384.0	152.0	10.0	353.0
10	1825.0	229.0	10.0	589.0
11	2182.0	263.0	18.0	753.0
12	3772.0	532.0	12.0	833.0
13	1990.0	252.0	24.0	628.0
14	2910.0	459.0	4.0	548.0
15	2009.0	310.0	4.0	156.0
16	2679.0	256.0	24.0	2873.0
17	2201.0	228.0	8.0	1181.0
18	2030.0	277.0	4.0	602.0
19	4077.0	637.0	22.0	859.0
20	5446.0	309.0	8.0	437.0
21	5360.0	285.0	6.0	1504.0
22	3517.0	422.0	26.0	1486.0
23	4121.0	452.0	10.0	1009.0
24	1487.0	181.0	4.0	317.0
25	2225.0	287.0	14.0	594.0
26	2066.0	262.0	6.0	771.0
27	1607.0	219.0	4.0	186.0
28	1491.0	156.0	14.0	869.0
29	3356.0	427.0	4.0	1272.0
30	4197.0	559.0	14.0	1748.0
31	2950.0	175.0	20.0	2859.0
32	2039.0	101.0	8.0	2498.0
33	1047.0	137.0	10.0	508.0
34	1434.0	202.0	14.0	501.0
35	962.0	82.0	10.0	910.0
36	1902.0	198.0	8.0	1775.0
37	2864.0	365.0	8.0	1496.0
38	1411.0	147.0	18.0	919.0
39	1500.0	225.0	8.0	463.0
40	616.0	75.0	6.0	376.0
41	1031.0	177.0	14.0	296.0
42	752.0	101.0	8.0	354.0
43	570.0	43.0	16.0	592.0
44	556.0	58.0	18.0	489.0
45	592.0	12.0	8.0	954.0
46	397.0	25.0	6.0	528.0
47	1122.0	194.0	14.0	379.0
48	925.0	64.0	12.0	1006.0
49	1500.0	132.0	10.0	1380.0
50	1615.0	189.0	14.0	902.0
51	1479.0	91.0	20.0	1967.0
52	2355.0	304.0	2.0	1424.0
53	2680.0	318.0	22.0	1665.0
54	1879.0	255.0	10.0	1188.0
55	1874.0	187.0	8.0	1536.0
56	2133.0	251.0	10.0	1353.0
57	2588.0	281.0	16.0	2447.0
58	1562.0	124.0	8.0	1451.0
59	2009.0	212.0	14.0	1192.0
60	1735.0	234.0	10.0	1047.0
